split,group,image,file_name,width_px,height_px,objects,is_background
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000280.jpg,g01_000280.jpg,852,480,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000281.jpg,g01_000281.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000282.jpg,g01_000282.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000284.jpg,g01_000284.jpg,1000,666,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000285.jpg,g01_000285.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000286.jpg,g01_000286.jpg,1024,568,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000287.jpg,g01_000287.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000288.jpg,g01_000288.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000289.jpg,g01_000289.jpg,540,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000290.jpg,g01_000290.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000291.jpg,g01_000291.jpg,640,310,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000292.jpg,g01_000292.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000293.jpg,g01_000293.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000294.jpg,g01_000294.jpg,480,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000296.jpg,g01_000296.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000297.jpg,g01_000297.jpg,776,516,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000298.jpg,g01_000298.jpg,1280,720,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000299.jpg,g01_000299.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000300.png,g01_000300.png,500,500,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000301.jpg,g01_000301.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000302.jpg,g01_000302.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000303.jpg,g01_000303.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000306.jpg,g01_000306.jpg,640,514,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000307.jpg,g01_000307.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000308.jpg,g01_000308.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000309.jpg,g01_000309.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000310.jpg,g01_000310.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000311.jpg,g01_000311.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000312.jpg,g01_000312.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000313.jpg,g01_000313.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000314.jpg,g01_000314.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000315.jpg,g01_000315.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000316.jpg,g01_000316.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000317.jpg,g01_000317.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000319.jpg,g01_000319.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000322.jpg,g01_000322.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000324.jpg,g01_000324.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000325.jpg,g01_000325.jpg,560,573,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000326.jpg,g01_000326.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000327.jpg,g01_000327.jpg,960,1280,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000328.jpg,g01_000328.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000329.jpg,g01_000329.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000330.jpg,g01_000330.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000331.jpg,g01_000331.jpg,540,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000332.jpg,g01_000332.jpg,1801,976,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000333.jpg,g01_000333.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000335.jpg,g01_000335.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000336.jpg,g01_000336.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000337.jpg,g01_000337.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000338.jpg,g01_000338.jpg,540,360,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000339.jpg,g01_000339.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000341.jpg,g01_000341.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000342.jpg,g01_000342.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000343.jpg,g01_000343.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000344.jpg,g01_000344.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000346.jpg,g01_000346.jpg,480,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000347.jpg,g01_000347.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000348.jpg,g01_000348.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000349.jpg,g01_000349.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000350.jpg,g01_000350.jpg,800,450,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000351.jpg,g01_000351.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000352.jpg,g01_000352.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000353.jpg,g01_000353.jpg,540,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000354.png,g01_000354.png,2000,1335,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000355.jpg,g01_000355.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000356.jpg,g01_000356.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000357.jpg,g01_000357.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000358.jpg,g01_000358.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000359.jpg,g01_000359.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000360.jpg,g01_000360.jpg,1200,674,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000361.jpg,g01_000361.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000362.jpg,g01_000362.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000363.jpg,g01_000363.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000364.jpg,g01_000364.jpg,720,480,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000365.jpg,g01_000365.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000366.jpg,g01_000366.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000367.jpg,g01_000367.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000368.jpg,g01_000368.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000369.jpg,g01_000369.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000370.jpg,g01_000370.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000371.jpg,g01_000371.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000373.jpg,g01_000373.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000374.jpg,g01_000374.jpg,198,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000375.jpg,g01_000375.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000376.jpg,g01_000376.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000378.jpg,g01_000378.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000379.jpg,g01_000379.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000380.jpg,g01_000380.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000381.jpg,g01_000381.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000382.jpg,g01_000382.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000383.jpg,g01_000383.jpg,640,640,8,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000384.jpg,g01_000384.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000385.jpg,g01_000385.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000386.jpg,g01_000386.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000387.jpg,g01_000387.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000389.jpg,g01_000389.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000390.jpg,g01_000390.jpg,1280,720,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000391.jpg,g01_000391.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000392.jpg,g01_000392.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000393.jpg,g01_000393.jpg,1024,683,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000394.jpg,g01_000394.jpg,400,226,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000395.jpg,g01_000395.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000396.jpg,g01_000396.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000397.jpg,g01_000397.jpg,320,240,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000398.jpg,g01_000398.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000399.jpg,g01_000399.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000400.jpg,g01_000400.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000403.jpg,g01_000403.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000404.jpg,g01_000404.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000405.jpg,g01_000405.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000406.jpg,g01_000406.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000408.jpg,g01_000408.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000409.jpg,g01_000409.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000411.jpg,g01_000411.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000412.jpg,g01_000412.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000413.jpg,g01_000413.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000414.jpg,g01_000414.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000415.jpg,g01_000415.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000416.jpg,g01_000416.jpg,640,640,5,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000417.jpg,g01_000417.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000418.jpg,g01_000418.jpg,250,250,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000419.jpg,g01_000419.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000420.jpg,g01_000420.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000422.jpg,g01_000422.jpg,640,360,6,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000423.jpg,g01_000423.jpg,800,504,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000425.jpg,g01_000425.jpg,640,360,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000426.jpg,g01_000426.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000427.jpg,g01_000427.jpg,640,360,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000428.jpg,g01_000428.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000429.jpg,g01_000429.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000430.jpg,g01_000430.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000431.jpg,g01_000431.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000432.jpg,g01_000432.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000433.jpg,g01_000433.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000434.jpg,g01_000434.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000436.jpg,g01_000436.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000437.jpg,g01_000437.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000438.jpg,g01_000438.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000439.jpg,g01_000439.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000440.jpg,g01_000440.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000441.jpg,g01_000441.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000443.jpg,g01_000443.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000444.jpg,g01_000444.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000446.jpg,g01_000446.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000447.jpg,g01_000447.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000448.jpg,g01_000448.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000449.jpg,g01_000449.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000450.jpg,g01_000450.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000451.jpg,g01_000451.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000452.jpg,g01_000452.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000454.jpg,g01_000454.jpg,600,321,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000455.jpg,g01_000455.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000456.jpg,g01_000456.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000457.jpg,g01_000457.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000458.jpg,g01_000458.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000459.jpg,g01_000459.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000461.jpg,g01_000461.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000462.jpg,g01_000462.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000463.jpg,g01_000463.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000464.jpg,g01_000464.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000465.jpg,g01_000465.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000466.jpg,g01_000466.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000467.jpg,g01_000467.jpg,640,640,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000468.jpg,g01_000468.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000469.jpg,g01_000469.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000470.jpg,g01_000470.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000472.jpg,g01_000472.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000474.jpg,g01_000474.jpg,512,341,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000475.jpg,g01_000475.jpg,480,270,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000477.jpg,g01_000477.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000478.jpg,g01_000478.jpg,1273,688,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000479.jpg,g01_000479.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000480.jpg,g01_000480.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000481.jpg,g01_000481.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000482.jpg,g01_000482.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000483.jpg,g01_000483.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000484.jpg,g01_000484.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000485.jpg,g01_000485.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000486.jpg,g01_000486.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000487.jpg,g01_000487.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000488.jpg,g01_000488.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000490.png,g01_000490.png,992,415,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000491.jpg,g01_000491.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000492.jpg,g01_000492.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000493.jpg,g01_000493.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000494.jpg,g01_000494.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000495.jpg,g01_000495.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000496.jpg,g01_000496.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000497.jpg,g01_000497.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000498.jpg,g01_000498.jpg,640,640,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000499.jpg,g01_000499.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000500.jpg,g01_000500.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000501.jpg,g01_000501.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000502.jpg,g01_000502.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000503.jpg,g01_000503.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000504.jpg,g01_000504.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000505.jpg,g01_000505.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000506.jpg,g01_000506.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000507.jpg,g01_000507.jpg,640,640,3,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000508.jpg,g01_000508.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000510.jpg,g01_000510.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000511.jpg,g01_000511.jpg,640,360,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000512.jpg,g01_000512.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000513.jpg,g01_000513.jpg,390,215,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000514.jpg,g01_000514.jpg,800,450,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000516.jpg,g01_000516.jpg,400,226,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000517.jpg,g01_000517.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000519.jpg,g01_000519.jpg,1150,767,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000520.jpg,g01_000520.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000522.jpg,g01_000522.jpg,640,640,4,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000523.jpg,g01_000523.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000524.jpg,g01_000524.jpg,1280,720,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000525.jpg,g01_000525.jpg,1280,720,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000527.jpg,g01_000527.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000528.jpg,g01_000528.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000529.jpg,g01_000529.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000530.jpg,g01_000530.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000531.jpg,g01_000531.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000532.jpg,g01_000532.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000533.jpg,g01_000533.jpg,640,640,7,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000534.jpg,g01_000534.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000536.jpg,g01_000536.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000537.jpg,g01_000537.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000538.jpg,g01_000538.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000539.jpg,g01_000539.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000540.jpg,g01_000540.jpg,640,640,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000541.jpg,g01_000541.jpg,1250,600,2,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000542.jpg,g01_000542.jpg,640,360,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000543.jpg,g01_000543.jpg,876,493,1,0
train,01,datasets\fire_vn_yolo11seg_v1\images\train\g01_000544.jpg,g01_000544.jpg,640,360,2,0
